department,salary,years,performance,training_hours,attrition
Sales,40025.31372988106,23,1.7016259942442424,27.370044395593254,0
IT,49599.19947125063,6,1.244566626466554,59.79593536361111,0
HR,31136.8673616165,10,2.952699027820712,18.900956690648556,0
Sales,57656.883098792954,13,3.9368793262433703,38.730645112923085,0
IT,53201.802946304786,9,4.323643390359431,23.38124494078407,0
Sales,70443.03172605768,10,4.320343967831732,57.94868225994004,0
HR,74773.08461898926,20,1.8716267018572021,11.732759174258378,0
Sales,93952.79680014885,19,2.7462695372266492,52.064253857066454,0
Sales,74139.65130007031,13,3.5943030659544237,10.860535792437238,0
Sales,68036.00022292524,10,4.711960228733535,40.66436662120719,0
Finance,46025.793345252445,22,3.406623849374627,29.735564377492054,0
Finance,56379.51923949034,7,2.3355297450453394,13.186147838659634,0
IT,56754.23096638483,11,3.896629466992622,34.06881988707808,0
Sales,59892.09198185357,0,4.147467599074416,65.35669497548952,0
Sales,85423.73427442732,0,4.884137663420537,7.8259331135592625,0
Finance,47964.72902604835,5,1.1389237766936882,62.02259350782002,0
Finance,35022.24547641833,8,3.9036276003695396,37.805007485522495,0
Finance,46054.80637043497,7,3.571062193818905,23.64424740220663,0
IT,84715.67726387928,4,2.5233930617402924,38.18572834219536,0
HR,84343.96904480111,17,3.1513586084531955,51.28287024198242,0
Sales,39556.88751267811,18,2.535617918601068,4.483837507238926,0
IT,109758.44954079612,13,2.507312677275432,26.797570910145367,0
HR,95379.04760141607,2,3.6481804742083668,18.694759039345648,0
Sales,110008.31935413841,22,1.9524522120677967,44.8087421247238,0
Finance,91899.85149881737,3,3.099179992339542,60.630894465852556,0
Sales,108276.04580031655,20,4.692747564359665,43.77829812737616,0
HR,93367.98845739107,23,3.6337866109895534,63.37901114164737,0
Finance,80357.17881968066,5,3.9320697778033153,68.91232465868421,0
HR,74180.5829935304,14,1.0373927710618753,46.46361234454077,0
HR,102798.2547258223,0,1.6839905158995427,63.245146379212485,1
HR,111609.30778302117,18,3.0300186965776783,58.89216176274247,0
Sales,61590.23728335896,0,4.397871655056015,46.79930746390859,0
IT,101155.26049674516,15,4.242505021731105,2.3328114867035143,0
Finance,112035.46179194382,13,2.446216894546027,78.83004278554489,0
IT,98331.52852236618,2,2.8502581207635678,20.218265563070304,0
Finance,97823.5642345518,5,3.980534412329078,50.24765176555884,0
HR,40536.53290733615,0,1.7269444116531254,78.92523818507895,1
IT,78641.63668281416,13,2.5453551113354003,39.58058823161488,0
Finance,107805.09107795081,2,3.804220815018635,22.975097740424538,0
Finance,105697.3810844653,2,1.5948795571857461,12.375066179891867,1
IT,51768.70646763293,7,1.0299020047684797,63.17036337117991,0
Sales,118688.3372930321,3,2.358047233490441,63.79202372217775,0
HR,119660.45658730478,14,1.6612035124600264,73.08373246723275,0
HR,55656.20900713158,14,4.784584066004157,17.659981015411724,0
Sales,77281.53582226168,14,4.968305712844203,41.22358622984696,0
Sales,81413.15958783268,1,4.103225056421456,36.463457236637,0
IT,62968.117920864526,11,1.7805890135835876,6.690466859138624,0
Sales,119465.68127748749,3,2.7118740124525376,64.02250702359309,0
Finance,73118.73886845997,18,1.7064746870313696,23.44871240990111,0
Finance,96500.822871592,10,4.539628795219823,66.6489638707576,0
Sales,51875.49906893814,8,2.505121918326269,46.926098282267674,0
HR,62795.223811034695,17,1.8385982133520486,72.05964572600318,0
Finance,41413.70478208858,7,4.832975769025747,15.48804512790693,0
Sales,75336.22046376311,16,2.02305858082722,59.69285407320848,0
Sales,55429.165416019845,20,3.981192379776057,72.53551027864465,0
Sales,42941.54091614243,12,4.920577497330079,55.381047924766406,0
Sales,58401.119772441816,4,1.421315515870762,33.137677658378706,0
IT,49838.33227013359,23,4.735845336123884,16.955559673146983,0
Sales,101850.72573663782,18,2.174869948461835,32.23582626925815,0
Finance,108528.77256879811,2,3.9666228802208994,79.86240409101433,0
Finance,113032.98170366786,7,1.5868292147148453,41.31978174398589,0
HR,53314.62675436608,12,2.486529335074109,45.77327369177722,0
Sales,116828.86303058734,19,3.483699590840549,47.284599812254854,0
Finance,51367.23695567029,13,2.146230261766576,64.29843882836755,0
Sales,53675.360803507334,11,2.300237165142276,67.57201580470816,0
Finance,68012.75047808318,4,4.9537657773048895,27.30200130473979,0
Sales,35342.50063870818,6,1.1931568635582344,74.2575652591413,0
HR,98462.6245661712,6,4.44620363130746,15.230300636779699,0
HR,95010.27059988154,4,1.9068299246174263,22.73839938505833,0
Finance,52011.60288632938,10,3.834224740086026,58.93900943304068,0
Sales,71002.91016572203,18,3.2700609726192265,54.61246597047557,0
HR,45227.59278002121,21,3.5401454503786414,42.52382557039005,0
Finance,104452.19657471435,9,4.401795723310485,32.86423196720422,0
HR,115494.62712217611,15,2.7348947894031252,32.817401925392176,0
HR,36875.96968056568,4,4.50159777365892,9.831014828017084,0
Sales,72738.1280543484,3,2.150160327959493,54.51392312805855,0
Sales,83701.37291653955,15,3.9877958772955284,73.52719228693074,0
Finance,105891.4933560229,22,3.0144594561168687,33.90021747406057,0
HR,84913.36610058506,9,4.223267990598147,19.32139204331957,0
Sales,74773.1185527645,0,1.071868040427188,3.6534205295561772,1
Sales,97172.68178605022,3,2.9418808090323445,14.605097525461721,0
Finance,38232.78255275423,4,2.9399417463698563,24.832274236313296,0
Sales,104946.2583623224,16,1.0205142645217258,38.825040078197965,0
Sales,70941.28545594968,3,3.383950550537096,0.06563534276321725,0
IT,96112.8007549768,21,2.289212984321497,26.06601877200445,0
HR,49646.53763911077,17,3.608914741215018,56.71308214405282,0
Sales,47757.9470203382,22,4.705514883455642,51.30190613303548,0
HR,114630.27256561651,0,4.014211565314822,46.366138261155484,0
Sales,58461.67378548652,14,1.120708845077012,6.102721271534506,0
HR,114006.456007946,5,1.0651545057021425,28.88231603744498,0
IT,94248.52803921861,4,3.9296757384335055,58.106007992511685,0
Sales,95964.40382866608,22,1.844805097340077,73.09384313128528,0
HR,92677.9454101802,17,2.876149787094959,10.609882785783089,0
HR,81085.54088010875,8,1.8417703200389757,38.28772414195497,0
Sales,33988.295801403096,10,4.1438910691413255,29.56274431949634,0
Sales,52367.04406631616,5,3.5637236459075847,27.76940086932153,0
IT,63558.006416528,20,4.11170935294688,49.111936981207045,0
HR,65345.70282038191,3,3.943271156265807,78.21064536416931,0
IT,42548.275802733246,4,2.5366092633594475,42.250855943546746,0
Sales,96476.62039449214,13,1.728097914550904,1.236889292569776,0
Sales,81912.67818956022,21,1.9106524507454723,16.557432222107966,0
Sales,71659.4780756415,22,3.0728451057006203,55.66337153923377,0
Sales,70632.68545028832,20,1.735203337855952,56.659141374772844,0
Sales,117419.58137414623,4,3.644676654027714,30.73460267336958,0
Finance,36746.34605613522,15,3.7875793234641697,59.74777638598599,0
HR,51781.94468897699,8,1.469985852974458,4.126181464558121,0
HR,55511.97619441671,23,2.1225762074083643,3.2830991402964838,0
IT,36062.92919403121,5,2.2345509617563772,75.30197728733856,0
Finance,76687.71466563281,17,2.1606116316576593,65.11095064541395,0
IT,33104.60818131949,18,2.2190775014272943,13.7956285955973,0
Finance,102150.30642048013,11,3.0738689287059904,76.92263922946364,0
Sales,119553.02330555428,10,1.3044841280675459,0.12375064041803441,0
IT,75618.21314679313,22,2.8173653337775257,2.5714460608904677,0
Finance,89071.02222807775,3,1.3886582733795834,70.12298264390742,0
HR,97810.6213627172,4,4.713137401710437,40.625440776728894,0
Sales,49100.68040520411,13,1.9159641274899935,4.664379375876502,0
HR,99137.1025242499,24,1.9790841685428164,40.60150559331934,0
HR,48033.69073919146,24,1.4776187509617231,42.722755928357245,0
Sales,116437.94707806387,17,3.3601170519812094,63.547457951877874,0
Finance,116619.0993758675,0,2.861252961369668,75.36876951537941,0
Sales,44760.000757828675,12,3.061420215049637,55.988282898788896,0
Sales,72715.15446872395,17,1.376890512003298,21.671868549032087,0
Sales,105303.50680625482,19,4.059852835598179,14.844996536396069,0
HR,96284.69054384214,12,3.36917612207721,7.2326615578397035,0
Finance,48682.78594802893,8,1.5352024460596612,8.715750174339174,0
HR,96364.89854063375,16,1.2048953793523856,30.46671809274489,0
HR,62933.05968893283,22,1.545612926883423,54.77428181234664,0
IT,63095.33479208037,9,4.570794804053554,33.778799034003015,0
IT,110827.0467264367,10,2.990368297469192,3.3339527779684364,0
Finance,58107.953438926066,3,4.972975476525206,65.59594999220722,0
Finance,82455.10398724015,12,4.433307381124337,26.20684704239352,0
IT,101956.7544956443,15,3.8601660116766867,51.70150304423678,0
HR,34208.58904854249,17,1.0978794321583325,77.49644524909816,0
Finance,42924.102883271225,2,1.928542042050696,35.95339096156095,1
Finance,109557.19069093147,19,1.9869105390963768,68.16614950663559,0
Finance,116885.75595811832,1,1.748763216498149,33.595286591973306,1
HR,59429.94090154035,6,2.8709028660744043,27.21640998252422,0
IT,115700.4987021857,9,3.331587431863671,60.20745846825754,0
Finance,116941.20163669932,1,3.4922729021475063,59.289194101820655,0
Sales,82358.32950452672,4,4.848761031487495,42.90554212651847,0
Finance,39756.948289372,12,4.838695294133072,63.755184154341435,0
HR,100200.08213844856,13,2.8517796161411626,79.62796711914197,0
HR,63253.17626584338,6,2.938457632109737,73.75111208252736,0
Finance,92936.37823546115,5,4.60062629712302,56.76700225395689,0
Finance,79573.68408331035,8,4.666093307806903,55.712643080199314,0
Finance,35688.06832732764,1,1.9472205889976153,34.308835553517824,1
HR,108620.61518041711,9,1.2319233561486076,12.692750264510275,0
HR,116549.63765020165,6,1.5708356957906249,52.50292597277914,0
Finance,101183.6540485376,5,4.01308319070515,39.73842901125646,0
Finance,35343.394210422215,2,3.829995695741349,79.20585186279294,0
Finance,88578.1330786684,5,2.6114290258398962,54.44971667991471,0
Sales,45200.809856896216,14,1.2500088483243252,18.93422553350849,0
HR,81738.31857080269,1,4.023799019390395,11.861921301218716,0
IT,74545.22504119646,24,2.4330785599224667,59.10691551793257,0
HR,77453.18678359527,18,3.141345220397328,11.632332117723143,0
Sales,40784.310252935946,12,2.2813116234641933,55.506336305250784,0
Sales,95835.6756778042,0,3.5843910292374015,46.39074835910218,0
Sales,31337.265288317678,9,3.5655849187053072,22.24023090176594,0
IT,108926.59678945904,13,2.6066046455895138,14.593943089771724,0
HR,33230.16654887789,16,3.0646874056549005,31.892058648700257,0
Sales,69514.31604651807,1,2.364828372941604,37.64316597419425,1
Finance,72224.75898922389,9,4.068959378436414,37.90482940638246,0
IT,54753.52739266776,12,1.0559787077974536,72.39817058137679,0
Sales,108390.095826867,5,4.403276017141438,76.18909370967143,0
IT,51501.410199718375,13,1.1683465377538211,77.34655181333912,0
Finance,94598.89354869109,4,4.108168881702426,13.212600944265267,0
Sales,60306.594893833615,4,4.8549259491182575,45.11488796703912,0
Finance,107050.60890569742,2,2.19819158515562,13.173830042627213,1
IT,49370.86078055613,12,3.3856050273537224,21.328115656702636,0
IT,45250.16854531461,12,3.8538615962518192,69.51850006846728,0
HR,97736.0152574138,8,4.867847113294477,34.146164730210444,0
Finance,73952.63549312222,8,3.853480621368126,62.681331412617965,0
HR,119319.00549631029,0,2.3646407163393817,50.6063398595397,1
IT,95940.24884139549,14,1.7933712990472768,72.73374633232102,0
Sales,104727.22201596337,20,2.622052286865841,41.031601316925475,0
IT,42600.19010455261,20,4.369239386974011,60.07985706369439,0
Finance,101516.66867764218,17,2.062539721904532,51.15520399301359,0
Finance,75708.83572761889,23,3.369424937107687,4.851357037862405,0
Sales,47986.14439314586,3,4.109151391395974,76.1301712403358,0
Sales,78779.05900036747,16,4.971523021215487,74.75533361673321,0
Finance,49636.338713600824,24,3.533665815457858,54.175971626420186,0
HR,41462.950740764565,16,1.286823955991263,5.599717873775836,0
IT,102298.70204967035,16,4.318797937041763,16.869142335348624,0
IT,51195.534185080265,2,2.3172080191353137,13.584150273257585,1
Sales,55812.51259390548,24,2.4648885801127554,59.69703869546013,0
Sales,43333.12774196041,15,2.1300831681780226,47.30974897777929,0
Finance,53491.04047575201,6,4.3059430109530465,12.703275931772664,0
IT,79628.83589205975,4,1.2228083386758186,67.88657439962421,0
HR,106475.90002679836,13,3.1218780847060357,52.49911244785909,0
HR,51028.60466991346,6,3.0799688951962234,10.790426855000108,0
Finance,30218.442964725018,12,3.8158935692872302,14.510486667122704,0
Finance,112467.50094870666,3,2.877714753376048,54.88829620652662,0
HR,38026.10846569737,19,3.37326758234954,73.37236239622463,0
HR,79788.39270054537,16,2.6265424294759123,66.39601393499129,0
HR,77264.3471350526,13,1.8249902486437737,4.696394935800674,0
HR,81765.97527631704,15,3.3724988476386897,8.724377816652717,0
IT,54285.36857146933,7,2.441901174014314,22.723080130415198,0
HR,96902.46053311253,8,3.271212926834174,46.05076665746175,0
HR,50258.45758204807,22,1.7987858519345963,49.54418009510426,0
IT,64663.53582273975,14,3.963272269466191,54.60108381898577,0
IT,78282.6712113228,16,2.648629087998744,6.524751145693255,0
Finance,51253.373989689746,14,2.4226754426406747,23.7257007184773,0
Finance,99185.34116375765,11,4.55470614169905,44.077125601987674,0
IT,42996.699759900424,10,3.063870747100514,74.50116137488928,0
Sales,61305.48022016154,19,3.564404290957668,36.00536094590379,0
HR,77781.98187659969,9,1.9861754116068857,56.083289735217804,0
HR,92299.08667451065,17,3.213527638594154,75.14117287031672,0
IT,45032.503535750344,3,1.0436362982548113,7.256532874379458,0
Sales,70216.30888066687,19,4.988491354960203,21.369497092744083,0
IT,36822.11592319752,23,3.690780146859487,31.71615530201983,0
IT,43322.52429963168,20,1.739105930049544,48.256646937643254,0
Finance,83690.60773934063,9,4.184644994427951,17.39046782389203,0
HR,117156.97212184667,2,3.195544655741795,27.97997728067557,0
Sales,66236.26752747694,14,3.8499283000710096,4.920685847742341,0
IT,47642.20090393223,23,3.467098741383269,22.628988519216435,0
HR,69451.29851255802,5,1.8078372483065852,60.34024888527761,0
HR,116646.4783490467,13,2.736047757631281,21.551739103303582,0
Finance,56457.08028364238,4,3.7410079049462177,58.43859391850213,0
Finance,104009.01895699684,24,2.5313061639724737,51.59720978402617,0
HR,97825.51069709833,6,1.2984130147748973,0.3249490677294986,0
Sales,65708.82213771252,4,1.4621447487976456,23.983319721829286,0
Finance,89617.71221415988,13,3.1094046779291444,32.26203832416541,0
IT,74508.4473591086,13,2.973810510516341,70.23352760320549,0
IT,98820.26845312472,4,3.6225362704674433,43.59661551995839,0
Sales,65171.57300707455,16,1.0395728342371244,49.42653274175582,0
IT,38896.79242476404,5,3.334651856343764,37.214628418802604,0
HR,74217.66706854888,0,2.9783537094022234,51.37389269335279,0
Finance,106474.06486608206,17,4.254881825974135,73.1841305875511,0
HR,92359.75156351022,23,3.9115366857498404,14.358389548243657,0
IT,116070.5721470638,10,3.6550785370911183,11.551518754255206,0
IT,117080.81380784711,11,4.383183252082937,33.19447609403696,0
HR,78868.36805548315,7,4.020171135624345,51.29131122735145,0
Finance,104150.14554729075,5,4.322171333847914,10.473399677025261,0
IT,102061.36374512702,12,1.2183821704223448,6.423659429856725,0
Finance,68733.73974803659,19,2.772674645581177,68.89064898133489,0
Finance,46147.893080964306,0,4.556226703624129,27.722488785026158,0
Finance,32583.0584219182,4,4.214654528950225,73.94068238712833,0
IT,60713.59614425023,14,4.153022007160811,47.32684872072134,0
HR,92604.43783504283,7,1.5390847946424682,9.292422845402424,0
Finance,110591.0234384692,12,1.907256966512934,34.732727716574374,0
Sales,47493.09200373496,8,3.4661619149042693,8.96886114756911,0
HR,83439.01103673893,20,2.7457003571212444,17.510348362295716,0
Finance,42741.38303687761,10,2.915939777791227,67.23084925796168,0
IT,38669.332402503,24,2.931921220170863,53.68986923524723,0
Finance,68346.51828671277,17,3.9673046175653752,4.052069315224394,0
HR,109497.12470792171,4,4.292099094385203,40.99944392253866,0
IT,110729.03617943951,9,2.155599202586058,34.73671130086643,0
Finance,68929.77767354347,10,2.307498541250019,59.05393238137657,0
HR,59720.280560531675,5,2.519571188578873,44.93844933439569,0
Sales,113623.12353337764,7,2.9283914289423185,1.6398284598646473,0
HR,57105.97424704459,16,4.3220703887052965,25.449184611445492,0
HR,56746.29835155559,11,4.984223326766454,7.624782721926415,0
IT,74856.2824981503,8,2.900984120853431,9.072114527632236,0
HR,62569.258644571775,5,4.60738639534311,1.8579358310247862,0
IT,96084.48238106037,0,4.899801005892674,66.8724520231081,0
Finance,64829.269674931464,6,4.133445740170906,73.48339433329335,0
HR,64052.6676945523,3,2.7186533820978087,69.6919609031586,0
Finance,56969.75633551429,3,4.165385310366648,37.03618086460153,0
HR,112752.69511896612,16,4.324446548166587,23.348298503102775,0
Finance,71659.27455291702,6,3.466072506955962,51.544423140575944,0
HR,31486.405063688493,19,2.455783521643433,12.944048019978576,0
IT,104711.9698994298,24,3.606892012206807,68.04996618706618,0
